date,Rt_mean,Rt_median,Rt_lower,Rt_upper,Rt_lower50,Rt_upper50
2018-07-30,0.9069508522025,0.9003302550000001,0.75053532,1.093960065,0.84312055,0.9657756275
2018-08-06,1.029392669435,1.02240215,0.85052009075,1.2332215450000001,0.9584185500000001,1.095379025
2018-08-13,1.1717481140975,1.16384045,0.96828187375,1.4143200925,1.090331925,1.2472267750000001
2018-08-20,1.2786197193025,1.27201795,1.0573768049999999,1.5488695425,1.187840075,1.360424025
2018-08-27,1.3063628522225,1.29879425,1.076571205,1.5778113375,1.2167312,1.3891087
2018-09-03,1.160534581175,1.1537135,0.95407155775,1.4034760675000002,1.084244175,1.23197045
2018-09-10,0.9804204288825,0.9745988750000001,0.80694692375,1.1834185525,0.9146105649999999,1.0426099500000001
2018-09-17,0.865455939205,0.860360775,0.70793291975,1.04827033,0.8068111175,0.9201363825
2018-09-24,0.80644832123,0.802115965,0.66089386775,0.9778592595,0.751237325,0.85752059
2018-10-01,0.84996274788,0.845613935,0.69487160375,1.03313609,0.7897405875,0.9044947475
2018-10-08,0.9392109014725,0.9336768499999999,0.7715735575,1.1328796525,0.8760940275,0.9966186275
2018-10-15,1.134858580015,1.1286147500000001,0.9395485732500001,1.3659633975000003,1.060837625,1.20542165
2018-10-22,1.2764326560875,1.27060215,1.0567160525,1.541547815,1.19272035,1.3520666000000001
2018-10-29,1.398080932875,1.38817895,1.1567462099999999,1.6829321875,1.307710725,1.483972625
2018-11-05,1.4748132891,1.4661429,1.2270018550000001,1.7630546249999999,1.3778009999999998,1.56494305
2018-11-12,1.3513431835175,1.3452440499999998,1.13139713,1.6029240974999999,1.26555185,1.4332567999999999
2018-11-19,1.2553322442325,1.2502721499999998,1.0506436774999999,1.4912509999999999,1.1757479,1.326419375
2018-11-26,1.2142976571275,1.20861415,1.01990238,1.4388956425000001,1.140367875,1.2819822
2018-12-03,1.2380637923425,1.2322077,1.0408231325,1.4659853250000001,1.161423875,1.3081928999999999
2018-12-10,1.351040131775,1.3423776,1.13253114,1.6076455,1.268771575,1.4288023749999998
2018-12-17,1.50208119635,1.4916315,1.2653489375000002,1.7898903874999998,1.40952365,1.586927825
2018-12-24,1.63239580965,1.6223402,1.3758134124999999,1.9373895500000002,1.5325942250000002,1.7224921499999999
2019-01-07,1.658082056425,1.65028565,1.4055141649999998,1.9525354325,1.5602252250000002,1.7515570999999999
2019-01-14,1.563557542075,1.55715365,1.3260417924999999,1.8320786025,1.47198985,1.6470704250000001
2019-01-21,1.349463102475,1.3431578,1.1492279675000001,1.57952977,1.272866075,1.4227475
2019-01-28,1.1435730757375,1.13821295,0.963306025,1.34723566,1.0767961499999998,1.2070811750000001
2019-02-04,1.000071041295,0.997927545,0.84139478025,1.1809536,0.9397504975,1.0554405
2019-02-11,0.924295568115,0.9207714,0.7780680937500001,1.0911976525,0.8697094274999999,0.9743415474999999
2019-02-18,0.8772728501025,0.8732875,0.7391725024999999,1.032845245,0.8260123799999999,0.9248077724999999
2019-02-25,0.8484192218125,0.8452163349999999,0.71580105475,0.995910394,0.7988919375,0.8942122325
2019-03-04,0.8112831858375,0.80940336,0.68533463525,0.9523987575,0.76302438,0.8560627625
2019-03-11,0.7713412312175,0.769166275,0.6484050335,0.90845986875,0.7235127725000001,0.8152254525
